Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25070449,10000,"Neousys Technology America, Inc.",P96577,POD-251048,95D-VT0551GL-011,POC-551VTC-GLE(EA),POC-551VTC-GLE150-FP,29.,,2025/12/19,2025/12/17,2025/12/19,,,[EA]AMD Ryzen™ V1000 Ultra-compact In-vehicle Cont,"AMD Ryzen™ V1000 Ultra-compact In-vehicle Controller with PoE+, DIO and Isolated CAN bus.","roller with PoE+, DIO and Isolated CAN bus.",[EA]POC-551VTC-GLE,PCS,29.,FALSE,,2025/12/19,2025/12/19,01/08/25 09:25:18,,,,,Bonnie Lin 林雅茹,EA2,Released,WA25070941,2025/12/15,,"AMD Ryzen™ V1000 Ultra-compact In-vehicle Controller with PoE+, DIO and Isolated CAN bus.",USD,696.00,"20,184.00","20,184.00","594,015.00",COAST Automation,,0.,53.,0.,0.,144,2025/7/28,,No,Item,WH22,T048
SO25070449,20000,"Neousys Technology America, Inc.",P96577,POD-251048,93S-AB000105-000,AccsyBx-6AntiVG-POC-551VTC,AccsyBx-6AntiVG-POC-551VTC,29.,,2025/12/19,2025/12/17,2025/12/19,,,Accessory box kit including Anti-Vibrate Grommet*6,"Accessory box kit including Anti-Vibrate Grommet*6,Screw*6 and pizza box for POC-551VTC",",Screw*6 and pizza box for POC-551VTC",AccsyBx-6AntiVG-POC-551VTC,PCS,29.,FALSE,,2025/12/19,2025/12/19,01/08/25 14:24:00,,,OK,,Jeffrey Wang 王俊鍵,,Released,WA25070942,2025/12/15,,"Accessory box kit including Anti-Vibrate Grommet*6,Screw*6 and pizza box for POC-551VTC",USD,6.00,174.00,174.00,"5,121.00",COAST Automation,,0.,53.,0.,0.,144,2025/7/28,,No,Item,WH22,T048
SO25070496,10000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,S51-UC0715CG-001,POC-715-CGN1-CF2-25(EA),POC-715-CGN1-CF2-25(EA),5.,,2025/12/24,2025/12/22,2025/12/24,,,"[EA]POC-715-CGN1,including DDR5-16GB-48-SM, M.280-","POC-715-CGN1, including DDR5-16GB-56-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905","SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",[EA]POC-715-CGN1,PCS,5.,FALSE,,2025/12/24,2025/12/24,21/08/25 11:38:03,,,9/16 in 30D-00100034-000|8/25 in 600-50100049-000|8/18 in 507-N2525643-012,7/29 706-MZ0230CG-010會請PE協助開重工單重工，其餘再請LC確認料齊，PM與PE溝通交期,TingYu Lai 賴婷妤,EA2,Released,WA25071055,2025/12/18,,"POC-715-CGN1,including DDR5-16GB-48-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",USD,"1,043.00","5,215.00","5,215.00","153,947.00","Neousys Technology America, Inc.",,0.,5.,0.,0.,148,2025/7/29,,No,Item,WH22,T048
SO25070496,20000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,906-TB001000-A10,TB-10,TB-10,5.,,2025/12/24,2025/12/22,2025/12/24,,,[DEF]Terminal board with 68-pin SCSI-II female con,Terminal board with 68-pin SCSI-II female connector and 68-pole terminal block,nector and 68-pole terminal block,[DEF]TB-10,PCS,5.,FALSE,,2025/12/24,2025/12/24,21/08/25 11:38:05,,,,,Chris. Ni 倪浩然,DEF,Released,WA25071056,2025/12/18,,Terminal board with 68-pin SCSI-II female connector and 68-pole terminal block,USD,29.00,145.00,145.00,"4,280.00","Neousys Technology America, Inc.",,0.,11.,3.,0.,148,2025/7/29,,No,Item,WH22,T048
SO25070496,30000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,393-D5502100-032,Cbl-S68M-S68M-100CM,Cbl-S68M-S68M-100CM,5.,,2025/12/24,2025/12/22,2025/12/24,,,"[DEF]Cable 100cm, SCSI-68 Male to SCSI-68 Male, ??","SCSI-68 (Male) to SCSI-68M (Male) cable, for MezIO DIO card and TB-10, Length: 100CM","°C to +80°C ,韻喬 MD68M/M 1M",[DEF]Cable SCSI-68 Male to SCSI-68 Male 100cm,PCS,5.,FALSE,,2025/12/24,2025/12/24,21/08/25 11:38:18,,,,,,DEF,Released,,,2025/12/18,"SCSI-68 (Male) to SCSI-68M (Male) cable, for MezIO DIO card and TB-10, Length: 100CM",USD,22.00,110.00,110.00,"3,247.00","Neousys Technology America, Inc.",,0.,10.,219.,0.,148,2025/7/29,,No,Item,WH22,T048
SO25070496,40000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,5.,,2025/12/24,2025/12/22,2025/12/24,,,Customer Services,To產線：請將S51-UC0715CG-001與906-TB001000-A10|393-D5502100-032配對包裝,,Customer Services,PCS,5.,FALSE,,2025/12/24,2025/12/24,21/08/25 11:38:40,,,,,,,Released,,,2025/12/18,To產線：請將S51-UC0715CG-001與906-TB001000-A10|393-D5502100-032配對包裝,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,148,2025/7/29,,No,Resource,WH02,T048
SO25070496,50000,"Neousys Technology America, Inc.",NTA_COGNEX_SO-20251044,POD-251062,S51-UC0715C1-001,POC-715-CGN2-CF2-25(EA),POC-715-CGN2-CF2-25(EA),5.,,2025/12/24,2025/12/22,2025/12/24,,,"[EA]POC-715-CGN2,including DDR5-16GB-48-SM, M.280-","POC-715-CGN2, including DDR5-16GB-56-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905","SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",[EA]POC-715-CGN2,PCS,5.,FALSE,,2025/12/24,2025/12/24,21/08/25 11:38:41,,,9/16 in 30D-00100034-000|8/25 in 600-50100049-000,7/29 請LC確認料齊，PM與PE溝通交期,TingYu Lai 賴婷妤,EA2,Released,WA25071057,2025/12/18,,"POC-715-CGN2,including DDR5-16GB-48-SM, M.280-SSD-256GB-PCIe44-TLC5-PN, mPCIe-Ado-AX92905",USD,883.00,"4,415.00","4,415.00","130,331.00","Neousys Technology America, Inc.",,0.,5.,0.,0.,148,2025/7/29,,No,Item,WH22,T048
SO25070534,20000,"Neousys Technology America, Inc.",NTA_RHEINMETALL CANADA_SO-20251053,POD-251094,930-CK000011-000,Cblkit-NRU-162S-AWP,Cblkit-NRU-162S-AWP,1.,,2025/10/8,2025/10/7,2025/10/8,2025/10/7,,"[DEF]NRU-162S-AWP cable kit, including 5xCbl-M12X8","NRU-162S-AWP cable kit, including 5xCbl-M12X8M-RJ45F-100CM, 1xCbl-M12A8M-2U2TA-180CM1, 1xCbl-M12A8M-2DB9M_OW2-180CM1, 1xCbl-M12A17M-VGA-180CM2","M-RJ45F-100CM, 1xCbl-M12A8M-2U2TA-180CM1, 1xCbl-M1",[DEF]Cblkit-NRU-162S-AWP,PCS,1.,FALSE,,2025/10/8,2025/10/15,13/08/25 17:39:30,14/08/25 17:05:57,9/17申請N+1出貨.,10/2 in 395-M1282100-104,,Kaichu Wu 吳鎧竹,DEF,Released,WR25090806,2025/10/2,,"NRU-162S-AWP cable kit, including 5xCbl-M12X8M-RJ45F-100CM, 1xCbl-M12A8M-2U2TA-180CM1, 1xCbl-M12A8M-2DB9M_OW2-180CM1, 1xCbl-M12A17M-VGA-180CM2",USD,139.00,139.00,139.00,"4,179.00","Neousys Technology America, Inc.",,0.,4.,2.,0.,69,2025/7/31,PK25100061,No,Item,WH22,T048
SO25080092,15000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_1,POD-251122,S60-RU023000-049,NRU-230V-AWP-6049,NRU-230V-AWP-JAO64G-AI01-25,10.,,2025/9/3,2025/9/23,2025/10/8,2025/9/26,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5","NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0","ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvid",NRU-230V-AWP-6049,PCS,10.,FALSE,,2025/10/8,2025/10/8,11/09/25 18:11:14,,9/11進版.,,,Kaichu Wu 吳鎧竹,,Released,WR25090468,2025/9/18,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0",USD,"3,805.00","38,050.00","38,050.00","1,138,456.00","Neousys Technology America, Inc.",,0.,25.,10.,0.,63,2025/8/6,PK25100061,No,Item,WH22,T048
SO25080092,20000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_1,POD-251122,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,10.,,2025/9/3,2025/10/3,2025/10/8,2025/10/7,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,10.,FALSE,,2025/10/8,2025/10/8,14/08/25 16:15:33,14/08/25 16:22:21,,,,Jeffrey Wang 王俊鍵,,Released,WR25090802,2025/10/2,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176.00,"1,760.00","1,760.00","52,659.00","Neousys Technology America, Inc.",,0.,46.,16.,0.,63,2025/8/6,PK25100061,No,Item,WH22,T048
SO25080092,30000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_1,POD-251122,93S-CK000023-000,Cblkit-BP-NRU-230V-AWP,Cblkit-BP-NRU-230V-AWP,10.,,2025/9/3,2025/9/23,2025/10/8,2025/9/26,,"NRU-230V-AWP back panel cable kit, including 8x Cb","NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",l-FAKRA-ZFM-ZFM-12M,Cblkit-BP-NRU-230V-AWP,PCS,10.,FALSE,,2025/10/8,2025/10/8,14/08/25 16:15:35,,,,,Jeffrey Wang 王俊鍵,,Released,WR25090469,2025/9/18,,"NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",USD,224.00,"2,240.00","2,240.00","67,021.00","Neousys Technology America, Inc.",,0.,34.,17.,0.,63,2025/8/6,PK25100061,No,Item,WH22,T048
SO25080092,40000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_1,POD-251122,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,10.,,2025/9/3,2025/9/23,2025/10/8,,,Customer Services,To產線：請協助將機器與93S-CK000023-000|93S-CK000022-000配對包裝,,Customer Services,PCS,10.,FALSE,,2025/9/23,2025/10/8,24/09/25 09:54:14,,,,,,,Released,,,,To產線：請協助將機器與93S-CK000023-000|93S-CK000022-000配對包裝,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,63,2025/8/6,PK25100061,No,Resource,WH02,T048
SO25080093,15000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_2,POD-251123,S60-RU023000-049,NRU-230V-AWP-6049,NRU-230V-AWP-JAO64G-AI01-25,15.,,2025/9/17,2025/10/13,2025/10/16,,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5","NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0","ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvid",NRU-230V-AWP-6049,PCS,15.,FALSE,,2025/10/16,2025/10/16,11/09/25 18:13:51,15/09/25 09:43:50,9/11進版.,,,Kaichu Wu 吳鎧竹,,Released,WR25090955,2025/10/7,,"NRU-230V-AWP, including  M.280-SSD-2TB-PCIe44-TLC5ET-TD, SSD-2TB-TLC-IK, GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0",USD,"3,805.00","57,075.00","57,075.00","1,707,684.00","Neousys Technology America, Inc.",,0.,25.,10.,0.,71,2025/8/6,,No,Item,WH22,T048
SO25080093,20000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_2,POD-251123,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,15.,,2025/9/17,2025/10/13,2025/10/16,,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,15.,FALSE,,2025/10/16,2025/10/16,15/08/25 10:21:19,15/09/25 09:43:52,,,,Jeffrey Wang 王俊鍵,,Released,WR25090956,2025/10/7,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176.00,"2,640.00","2,640.00","78,989.00","Neousys Technology America, Inc.",,0.,46.,16.,0.,71,2025/8/6,,No,Item,WH22,T048
SO25080093,30000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_2,POD-251123,93S-CK000023-000,Cblkit-BP-NRU-230V-AWP,Cblkit-BP-NRU-230V-AWP,15.,,2025/9/17,2025/10/13,2025/10/16,,,"NRU-230V-AWP back panel cable kit, including 8x Cb","NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",l-FAKRA-ZFM-ZFM-12M,Cblkit-BP-NRU-230V-AWP,PCS,15.,FALSE,,2025/10/16,2025/10/16,15/08/25 10:21:21,15/09/25 09:43:53,,,,Jeffrey Wang 王俊鍵,,Released,WR25090957,2025/10/7,,"NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",USD,224.00,"3,360.00","3,360.00","100,531.00","Neousys Technology America, Inc.",,0.,34.,17.,0.,71,2025/8/6,,No,Item,WH22,T048
SO25080093,40000,"Neousys Technology America, Inc.",NTA_APPLIED INTUITION_SO-20251113_2,POD-251123,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,15.,,2025/9/17,2025/10/13,2025/10/16,,,Customer Services,To產線：請協助將機器與93S-CK000023-000|93S-CK000022-000配對包裝,,Customer Services,PCS,15.,FALSE,,2025/10/13,2025/10/16,24/09/25 09:54:36,,,,,,,Released,,,,To產線：請協助將機器與93S-CK000023-000|93S-CK000022-000配對包裝,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,71,2025/8/6,,No,Resource,WH02,T048
SO25080109,20000,"Neousys Technology America, Inc.",NTA_NASA_SO-20251111,POD-251129,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,1.,,2025/10/8,2025/10/7,2025/10/8,2025/10/7,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,1.,FALSE,,2025/10/8,2025/10/15,13/08/25 13:54:22,14/08/25 17:07:25,9/17申請N+1出貨.,9/30 in 395-M1282100-104,,Jeffrey Wang 王俊鍵,,Released,WR25090807,2025/10/2,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176.00,176.00,176.00,"5,329.00","Neousys Technology America, Inc.",,0.,46.,16.,0.,62,2025/8/7,PK25100061,No,Item,WH22,T048
SO25080148,20000,"Neousys Technology America, Inc.",NTA_SANCTUARY COGNITIVE_SO-20251126,POD-251139,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,2.,,2025/10/8,2025/10/7,2025/10/8,2025/10/7,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,2.,FALSE,,2025/10/8,2025/10/15,14/08/25 17:02:12,,9/17申請N+1出貨.,9/30 in 395-M1282100-104,,Jeffrey Wang 王俊鍵,,Released,WR25090853,2025/10/3,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176.00,352.00,352.00,"10,798.00","Neousys Technology America, Inc.",,0.,46.,16.,0.,61,2025/8/8,PK25100061,No,Item,WH22,T048
SO25080148,30000,"Neousys Technology America, Inc.",NTA_SANCTUARY COGNITIVE_SO-20251126,POD-251139,93S-CK000023-000,Cblkit-BP-NRU-230V-AWP,Cblkit-BP-NRU-230V-AWP,2.,,2025/10/8,2025/10/7,2025/10/8,2025/10/7,,"NRU-230V-AWP back panel cable kit, including 8x Cb","NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",l-FAKRA-ZFM-ZFM-12M,Cblkit-BP-NRU-230V-AWP,PCS,2.,FALSE,,2025/10/8,2025/10/15,14/08/25 17:02:15,,9/17申請N+1出貨.,10/1 in 398-F1223120-063,,Jeffrey Wang 王俊鍵,,Released,WR25090854,2025/10/3,,"NRU-230V-AWP back panel cable kit, including 8x Cbl-FAKRA-ZFM-ZFM-12M",USD,224.00,448.00,448.00,"13,742.00","Neousys Technology America, Inc.",,0.,34.,17.,0.,61,2025/8/8,PK25100061,No,Item,WH22,T048
SO25080222,10000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,S60-SL204700-029,SEMIL-2047GC-6029,SEMIL-2047GC-i9IC14-65W-DS,1.,,2025/9/3,2025/9/24,2025/10/8,2025/9/25,,"SEMIL-2047GC, including  i9-14900, 2x DDR5-32GB-48","SEMIL-2047GC, including  i9-14900, 2x DDR5-32GB-48WT-SM, 2x SSD-1TB-TLC5WT-TD, mPCIe-COM-2RS422/485-X202, mPCIe-DIO-0D01, Pnl-3M12-2Ant-SEMIL20, Extnd-mPCIeHS-BTWifi-WT-6218_Mod_Cbl-40CM_kits, 3x DtC-M12-WP, Cbl-W10F-2M12A8F-40CM-IK-COM, Cbl-W40M-...","WT-SM, 2x SSD-1TB-TLC5WT-TD, mPCIe-COM-2RS422/485-",SEMIL-2047GC-6029,PCS,1.,FALSE,,2025/10/8,2025/10/8,26/08/25 10:54:17,26/08/25 11:20:41,,9/16 in 600-50000066-000|600-50100032-000,,Brian Hsieh 謝泊含,,Released,WR25090486,2025/9/22,,"SEMIL-2047GC, including  i9-14900, 2x DDR5-32GB-48WT-SM, 2x SSD-1TB-TLC5WT-TD, mPCIe-COM-2RS422/485-X202, mPCIe-DIO-0D01, Pnl-3M12-2Ant-SEMIL20, Extnd-mPCIeHS-BTWifi-WT-6218_Mod_Cbl-40CM_kits, 3x DtC-M12-WP, Cbl-W10F-2M12A8F-40CM-IK-COM, Cbl-W40M-...",USD,"7,179.00","7,179.00","7,179.00","214,975.00","Neousys Technology America, Inc.",,0.,3.,3.,0.,55,2025/8/14,PK25100061,No,Item,WH22,T048
SO25080222,20000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,930-CK000006-000,Cblkit-M12-SEMIL2000,Cblkit-M12-SEMIL2000,1.,,2025/9/3,2025/9/24,2025/10/8,2025/9/25,,"[DEF]SEMIL-2000 series M12 cable kit, including 7x","SEMIL-2000 series M12 cable kit, including 7xCbl-M12X8M-RJ45-500CM, 1xCbl-M12A8M-2U2TA-180CM1, 2xCbl-M12A8M-2DB9M_OW2-180CM1, 1xCbl-M12A8M-2DB9M-180CM, 1xCable M12 L-Code 5P FML to Cord End Terminal 5P 180cm","Cbl-M12X8M-RJ45-500CM, 1xCbl-M12A8M-2U2TA-180CM1,",Cblkit-M12-SEMIL2000,PCS,1.,FALSE,,2025/10/8,2025/10/8,26/08/25 10:54:18,26/08/25 11:20:43,,9/16 in 395-M118218A-104,,Brian Hsieh 謝泊含,DEF,Released,WR25090487,2025/9/22,,"SEMIL-2000 series M12 cable kit, including 7xCbl-M12X8M-RJ45-500CM, 1xCbl-M12A8M-2U2TA-180CM1, 2xCbl-M12A8M-2DB9M_OW2-180CM1, 1xCbl-M12A8M-2DB9M-180CM, 1xCable M12 L-Code 5P FML to Cord End Terminal 5P 180cm",USD,266.00,266.00,266.00,"7,965.00","Neousys Technology America, Inc.",,0.,11.,4.,0.,55,2025/8/14,PK25100061,No,Item,WH22,T048
SO25080222,30000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,600-39500012-000,Cbl-M12A8M-DB9M-180CM,Cbl-M12A8M-DB9M-180CM,2.,,2025/9/3,2025/9/30,2025/10/8,,,"[NR]Cable 180cm,M12 A-code 8pin male to DB9, 亞佳 ST","M12 A-Code 8P (male) to DB9 (male), Length: 180CM",-2111030-A0,[NR]Cable M12 A-code 8pin male to DB9 180cm,PCS,2.,FALSE,,2025/10/8,2025/10/8,26/08/25 10:54:29,26/08/25 10:54:38,,9/26-TG25090244,,,NR,Released,,,2025/9/26,"M12 A-Code 8P (male) to DB9 (male), Length: 180CM",USD,12.00,24.00,24.00,719.00,"Neousys Technology America, Inc.",,0.,6.,12.,0.,55,2025/8/14,PK25100061,No,Item,WH22,T048
SO25080222,40000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,39D-395M2184-004,Cbl-M12A8M-DB9F-180CM,Cbl-M12A8M-DB9F-180CM,1.,,2025/9/3,2025/9/30,2025/10/8,,,"[ES]Cable 180cm,M12 A-code 8pin male to DB9 female","M12 A-Code 8P (male) to DB9 (Female), Length: 180CM",", 亞佳 ST-2406062-A0",[ES]Cable M12 A-code 8pin male to DB9 female 180cm,PCS,1.,FALSE,,2025/10/8,2025/10/8,26/08/25 10:54:39,,,9/26-TG25090244,8/14 NAV已有廠商報價，再請協助請購，謝謝!,TingYu Lai 賴婷妤,ES,Released,,,2025/9/26,"M12 A-Code 8P (male) to DB9 (Female), Length: 180CM",USD,15.00,15.00,15.00,449.00,"Neousys Technology America, Inc.",,2.,3.,1.,0.,55,2025/8/14,PK25100061,No,Item,WH22,T048
SO25080222,50000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/9/3,2025/9/30,2025/10/8,,,Customer Services,To產線：請將機器與930-CK000006-000|600-39500012-000|39D-395M2184-004配對包裝,,Customer Services,PCS,1.,FALSE,,2025/9/30,2025/10/8,24/09/25 09:54:46,,,,,,,Released,,,,To產線：請將機器與930-CK000006-000|600-39500012-000|39D-395M2184-004配對包裝,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,55,2025/8/14,PK25100061,No,Resource,WH02,T048
SO25080222,60000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/9/3,2025/9/30,2025/10/8,,,Customer Services,OS-Linux Ubuntu-22.04 桌面版,,Customer Services,PCS,1.,FALSE,,2025/9/30,2025/10/8,24/09/25 09:54:47,,,,,,,Released,,,,OS-Linux Ubuntu-22.04 桌面版,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,55,2025/8/14,PK25100061,No,Resource,WH02,T048
SO25080222,70000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/9/3,2025/9/30,2025/10/8,,,Customer Services,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo，並選擇默認登入,,Customer Services,PCS,1.,FALSE,,2025/9/30,2025/10/8,24/09/25 09:54:47,,,,,,,Released,,,,OS-Linux Ubuntu- NTA訂單帳號預設為neousys/密碼為neo，並選擇默認登入,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,55,2025/8/14,PK25100061,No,Resource,WH02,T048
SO25080222,80000,"Neousys Technology America, Inc.",NTA_NEAR EARTH_SO-20251145,POD-251157,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/9/3,2025/9/30,2025/10/8,,,Customer Services,To產線：NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,,Customer Services,PCS,1.,FALSE,,2025/9/30,2025/10/8,24/09/25 09:54:48,,,,,,,Released,,,,To產線：NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,55,2025/8/14,PK25100061,No,Resource,WH02,T048
